window_id,platform,traj_id,win_idx,lb
15993,car,car_train_0029,798,
15994,car,car_train_0029,799,
15995,car,car_train_0029,800,
15996,car,car_train_0029,801,
15997,car,car_train_0029,802,
15998,car,car_train_0029,803,
15999,car,car_train_0029,804,
16000,car,car_train_0029,805,
16001,car,car_train_0029,806,
16002,car,car_train_0029,807,
16003,car,car_train_0029,808,
16004,car,car_train_0029,809,
16005,car,car_train_0029,810,
16006,car,car_train_0029,811,
16007,car,car_train_0029,812,
16008,car,car_train_0029,813,
16009,car,car_train_0029,814,
16010,car,car_train_0029,815,
16011,car,car_train_0029,816,
16012,car,car_train_0029,817,
16013,car,car_train_0029,818,
16014,car,car_train_0029,819,
16015,car,car_train_0029,820,
16016,car,car_train_0029,821,
16017,car,car_train_0029,822,
16018,car,car_train_0029,823,
16019,car,car_train_0029,824,
16020,car,car_train_0029,825,
16021,car,car_train_0029,826,
16022,car,car_train_0029,827,
16023,car,car_train_0029,828,
16024,car,car_train_0029,829,
16025,car,car_train_0029,830,
16026,car,car_train_0029,831,
16027,car,car_train_0029,832,
16028,car,car_train_0029,833,
16029,car,car_train_0029,834,
16030,car,car_train_0029,835,
16031,car,car_train_0029,836,
16032,car,car_train_0029,837,
16033,car,car_train_0029,838,
16034,car,car_train_0029,839,
16035,car,car_train_0029,840,
16036,car,car_train_0029,841,
16037,car,car_train_0029,842,
16038,car,car_train_0029,843,
16039,car,car_train_0029,844,
16040,car,car_train_0029,845,
16041,car,car_train_0029,846,
16042,car,car_train_0029,847,
16043,car,car_train_0029,848,
16044,car,car_train_0029,849,
16045,car,car_train_0029,850,
16046,car,car_train_0029,851,
16047,car,car_train_0029,852,
16048,car,car_train_0029,853,
16049,car,car_train_0029,854,
16050,car,car_train_0029,855,
16051,car,car_train_0029,856,
16052,car,car_train_0029,857,
16053,car,car_train_0029,858,
16054,car,car_train_0029,859,
16055,car,car_train_0029,860,
16056,car,car_train_0029,861,
16057,car,car_train_0029,862,
16058,car,car_train_0029,863,
16059,car,car_train_0029,864,
16060,car,car_train_0029,865,
16061,car,car_train_0029,866,
16062,car,car_train_0029,867,
16063,car,car_train_0029,868,
16064,car,car_train_0029,869,
16065,car,car_train_0029,870,
16066,car,car_train_0029,871,
16067,car,car_train_0029,872,
16068,car,car_train_0029,873,
16069,car,car_train_0029,874,
16070,car,car_train_0029,875,
16071,car,car_train_0029,876,
16072,car,car_train_0029,877,
16073,car,car_train_0029,878,
16074,car,car_train_0029,879,
16075,car,car_train_0029,880,
16076,car,car_train_0029,881,
16077,car,car_train_0029,882,
16078,car,car_train_0029,883,
16079,car,car_train_0029,884,
16080,car,car_train_0029,885,
16081,car,car_train_0029,886,
16082,car,car_train_0029,887,
16083,car,car_train_0029,888,
16084,car,car_train_0029,889,
16085,car,car_train_0029,890,
16086,car,car_train_0029,891,
16087,car,car_train_0029,892,
16088,car,car_train_0029,893,
16089,car,car_train_0029,894,
16090,car,car_train_0029,895,
16091,car,car_train_0029,896,
16092,car,car_train_0029,897,
16093,car,car_train_0029,898,
16094,car,car_train_0029,899,
16095,car,car_train_0029,900,
16096,car,car_train_0029,901,
16097,car,car_train_0029,902,
16098,car,car_train_0029,903,
16099,car,car_train_0029,904,
16100,car,car_train_0029,905,
16101,car,car_train_0029,906,
16102,car,car_train_0029,907,
16103,car,car_train_0029,908,
16104,car,car_train_0029,909,
16105,car,car_train_0029,910,
16106,car,car_train_0029,911,
16107,car,car_train_0029,912,
16108,car,car_train_0029,913,
16109,car,car_train_0029,914,
16110,car,car_train_0029,915,
16111,car,car_train_0029,916,
16112,car,car_train_0029,917,
16113,car,car_train_0029,918,
16114,car,car_train_0029,919,
16115,car,car_train_0029,920,
16116,car,car_train_0029,921,
16117,car,car_train_0029,922,
16118,car,car_train_0029,923,
16119,car,car_train_0029,924,
16120,car,car_train_0029,925,
16121,car,car_train_0029,926,
16122,car,car_train_0029,927,
16123,car,car_train_0029,928,
16124,car,car_train_0029,929,
16125,car,car_train_0029,930,
16126,car,car_train_0029,931,
16127,car,car_train_0029,932,
16128,car,car_train_0029,933,
16129,car,car_train_0029,934,
16130,car,car_train_0029,935,
16131,car,car_train_0029,936,
16132,car,car_train_0029,937,
16133,car,car_train_0029,938,
16134,car,car_train_0029,939,
16135,car,car_train_0029,940,
16136,car,car_train_0029,941,
16137,car,car_train_0029,942,
16138,car,car_train_0029,943,
16139,car,car_train_0029,944,
16140,car,car_train_0029,945,
16141,car,car_train_0029,946,
16142,car,car_train_0029,947,
16143,car,car_train_0029,948,
16144,car,car_train_0029,949,
16145,car,car_train_0029,950,
16146,car,car_train_0029,951,
16147,car,car_train_0029,952,
16148,car,car_train_0029,953,
16149,car,car_train_0029,954,
16150,car,car_train_0029,955,
16151,car,car_train_0029,956,
16152,car,car_train_0029,957,
16153,car,car_train_0029,958,
16154,car,car_train_0029,959,
16155,car,car_train_0029,960,
16156,car,car_train_0029,961,
16157,car,car_train_0029,962,
16158,car,car_train_0029,963,
16159,car,car_train_0029,964,
16160,car,car_train_0029,965,
16161,car,car_train_0029,966,
16162,car,car_train_0029,967,
16163,car,car_train_0029,968,
16164,car,car_train_0029,969,
16165,car,car_train_0029,970,
16166,car,car_train_0029,971,
16167,car,car_train_0029,972,
16168,car,car_train_0029,973,
16169,car,car_train_0029,974,
16170,car,car_train_0029,975,
16171,car,car_train_0029,976,
16172,car,car_train_0029,977,
16173,car,car_train_0029,978,
16174,car,car_train_0029,979,
16175,car,car_train_0029,980,
16176,car,car_train_0029,981,
16177,car,car_train_0029,982,
16178,car,car_train_0029,983,
16179,car,car_train_0029,984,
16180,car,car_train_0029,985,
16181,car,car_train_0029,986,
16182,car,car_train_0029,987,
16183,car,car_train_0029,988,
16184,car,car_train_0029,989,
16185,car,car_train_0029,990,
16186,car,car_train_0029,991,
16187,car,car_train_0029,992,
16188,car,car_train_0029,993,
16189,car,car_train_0029,994,
16190,car,car_train_0029,995,
16191,car,car_train_0029,996,
16192,car,car_train_0029,997,
16193,car,car_train_0029,998,
16194,car,car_train_0029,999,
16195,car,car_train_0029,1000,
16196,car,car_train_0029,1001,
16197,car,car_train_0029,1002,
16198,car,car_train_0029,1003,
16199,car,car_train_0029,1004,
16200,car,car_train_0029,1005,
16201,car,car_train_0029,1006,
16202,car,car_train_0029,1007,
16203,car,car_train_0029,1008,
16204,car,car_train_0029,1009,
16205,car,car_train_0029,1010,
16206,car,car_train_0029,1011,
16207,car,car_train_0029,1012,
16208,car,car_train_0029,1013,
16209,car,car_train_0029,1014,
16210,car,car_train_0029,1015,
16211,car,car_train_0029,1016,
16212,car,car_train_0029,1017,
16213,car,car_train_0029,1018,
16214,car,car_train_0029,1019,
16215,car,car_train_0029,1020,
16216,car,car_train_0029,1021,
16217,car,car_train_0029,1022,
16218,car,car_train_0029,1023,
16219,car,car_train_0029,1024,
16220,car,car_train_0029,1025,
16221,car,car_train_0029,1026,
16222,car,car_train_0029,1027,
16223,car,car_train_0029,1028,
16224,car,car_train_0029,1029,
16225,car,car_train_0029,1030,
16226,car,car_train_0029,1031,
16227,car,car_train_0029,1032,
16228,car,car_train_0029,1033,
16229,car,car_train_0029,1034,
16230,car,car_train_0029,1035,
16231,car,car_train_0029,1036,
16232,car,car_train_0029,1037,
16233,car,car_train_0029,1038,
16234,car,car_train_0029,1039,
16235,car,car_train_0029,1040,
16236,car,car_train_0029,1041,
16237,car,car_train_0029,1042,
16238,car,car_train_0029,1043,
16239,car,car_train_0029,1044,
16240,car,car_train_0029,1045,
16241,car,car_train_0029,1046,
16242,car,car_train_0029,1047,
16243,car,car_train_0029,1048,
16244,car,car_train_0029,1049,
16245,car,car_train_0029,1050,
16246,car,car_train_0029,1051,
16247,car,car_train_0029,1052,
16248,car,car_train_0029,1053,
16249,car,car_train_0029,1054,
16250,car,car_train_0029,1055,
16251,car,car_train_0029,1056,
16252,car,car_train_0029,1057,
16253,car,car_train_0029,1058,
16254,car,car_train_0029,1059,
16255,car,car_train_0029,1060,
16256,car,car_train_0029,1061,
16257,car,car_train_0029,1062,
16258,car,car_train_0029,1063,
16259,car,car_train_0029,1064,
16260,car,car_train_0029,1065,
16261,car,car_train_0029,1066,
16262,car,car_train_0029,1067,
16263,car,car_train_0029,1068,
16264,car,car_train_0029,1069,
16265,car,car_train_0029,1070,
16266,car,car_train_0029,1071,
16267,car,car_train_0029,1072,
16268,car,car_train_0029,1073,
16269,car,car_train_0029,1074,
16270,car,car_train_0029,1075,
16271,car,car_train_0029,1076,
16272,car,car_train_0029,1077,
16273,car,car_train_0029,1078,
16274,car,car_train_0029,1079,
16275,car,car_train_0029,1080,
16276,car,car_train_0029,1081,
16277,car,car_train_0029,1082,
16278,car,car_train_0029,1083,
16279,car,car_train_0029,1084,
16280,car,car_train_0029,1085,
16281,car,car_train_0029,1086,
16282,car,car_train_0029,1087,
16283,car,car_train_0029,1088,
16284,car,car_train_0029,1089,
16285,car,car_train_0029,1090,
16286,car,car_train_0029,1091,
16287,car,car_train_0029,1092,
16288,car,car_train_0029,1093,
16289,car,car_train_0029,1094,
16290,car,car_train_0029,1095,
16291,car,car_train_0029,1096,
16292,car,car_train_0029,1097,
16293,car,car_train_0029,1098,
16294,car,car_train_0029,1099,
16295,car,car_train_0029,1100,
16296,car,car_train_0029,1101,
16297,car,car_train_0029,1102,
16298,car,car_train_0029,1103,
16299,car,car_train_0029,1104,
16300,car,car_train_0029,1105,
16301,car,car_train_0029,1106,
16302,car,car_train_0029,1107,
16303,car,car_train_0029,1108,
16304,car,car_train_0029,1109,
16305,car,car_train_0029,1110,
16306,car,car_train_0029,1111,
16307,car,car_train_0029,1112,
16308,car,car_train_0029,1113,
16309,car,car_train_0029,1114,
16310,car,car_train_0029,1115,
16311,car,car_train_0029,1116,
16312,car,car_train_0029,1117,
16313,car,car_train_0029,1118,
16314,car,car_train_0029,1119,
16315,car,car_train_0029,1120,
16316,car,car_train_0029,1121,
16317,car,car_train_0029,1122,
16318,car,car_train_0029,1123,
16319,car,car_train_0029,1124,
16320,car,car_train_0029,1125,
16321,car,car_train_0029,1126,
16322,car,car_train_0029,1127,
16323,car,car_train_0029,1128,
16324,car,car_train_0029,1129,
16325,car,car_train_0029,1130,
16326,car,car_train_0029,1131,
16327,car,car_train_0029,1132,
16328,car,car_train_0029,1133,
16329,car,car_train_0029,1134,
16330,car,car_train_0029,1135,
16331,car,car_train_0029,1136,
16332,car,car_train_0029,1137,
16333,car,car_train_0029,1138,
16334,car,car_train_0029,1139,
16335,car,car_train_0029,1140,
16336,car,car_train_0029,1141,
16337,car,car_train_0029,1142,
16338,car,car_train_0029,1143,
16339,car,car_train_0029,1144,
16340,car,car_train_0029,1145,
16341,car,car_train_0029,1146,
16342,car,car_train_0029,1147,
16343,car,car_train_0029,1148,
16344,car,car_train_0029,1149,
16345,car,car_train_0029,1150,
16346,car,car_train_0029,1151,
16347,car,car_train_0029,1152,
16348,car,car_train_0029,1153,
16349,car,car_train_0029,1154,
16350,car,car_train_0029,1155,
16351,car,car_train_0029,1156,
16352,car,car_train_0029,1157,
16353,car,car_train_0029,1158,
16354,car,car_train_0029,1159,
16355,car,car_train_0029,1160,
16356,car,car_train_0029,1161,
16357,car,car_train_0029,1162,
16358,car,car_train_0029,1163,
16359,car,car_train_0029,1164,
16360,car,car_train_0029,1165,
16361,car,car_train_0029,1166,
16362,car,car_train_0029,1167,
16363,car,car_train_0029,1168,
16364,car,car_train_0029,1169,
16365,car,car_train_0029,1170,
16366,car,car_train_0029,1171,
16367,car,car_train_0029,1172,
16368,car,car_train_0029,1173,
16369,car,car_train_0029,1174,
16370,car,car_train_0029,1175,
16371,car,car_train_0029,1176,
16372,car,car_train_0029,1177,
16373,car,car_train_0029,1178,
16374,car,car_train_0029,1179,
16375,car,car_train_0029,1180,
16376,car,car_train_0029,1181,
16377,car,car_train_0029,1182,
16378,car,car_train_0029,1183,
16379,car,car_train_0029,1184,
16380,car,car_train_0029,1185,
16381,car,car_train_0029,1186,
16382,car,car_train_0029,1187,
16383,car,car_train_0029,1188,
16384,car,car_train_0029,1189,
16385,car,car_train_0029,1190,
16386,car,car_train_0029,1191,
16387,car,car_train_0029,1192,
16388,car,car_train_0029,1193,
16389,car,car_train_0029,1194,
16390,car,car_train_0029,1195,
16391,car,car_train_0029,1196,
16392,car,car_train_0029,1197,
16393,car,car_train_0029,1198,
16394,car,car_train_0029,1199,
16395,car,car_train_0029,1200,
16396,car,car_train_0029,1201,
16397,car,car_train_0029,1202,
16398,car,car_train_0029,1203,
16399,car,car_train_0029,1204,
16400,car,car_train_0029,1205,
16401,car,car_train_0029,1206,
16402,car,car_train_0029,1207,
16403,car,car_train_0029,1208,
16404,car,car_train_0029,1209,
16405,car,car_train_0029,1210,
16406,car,car_train_0029,1211,
16407,car,car_train_0029,1212,
16408,car,car_train_0029,1213,
16409,car,car_train_0029,1214,
16410,car,car_train_0029,1215,
16411,car,car_train_0029,1216,
16412,car,car_train_0029,1217,
16413,car,car_train_0029,1218,
16414,car,car_train_0029,1219,
16415,car,car_train_0029,1220,
16416,car,car_train_0029,1221,
16417,car,car_train_0029,1222,
16418,car,car_train_0029,1223,
16419,car,car_train_0029,1224,
16420,car,car_train_0029,1225,
16421,car,car_train_0029,1226,
16422,car,car_train_0029,1227,
16423,car,car_train_0029,1228,
16424,car,car_train_0029,1229,
16425,car,car_train_0029,1230,
16426,car,car_train_0029,1231,
16427,car,car_train_0029,1232,
16428,car,car_train_0029,1233,
16429,car,car_train_0029,1234,
16430,car,car_train_0029,1235,
16431,car,car_train_0029,1236,
16432,car,car_train_0029,1237,
16433,car,car_train_0029,1238,
16434,car,car_train_0029,1239,
16435,car,car_train_0029,1240,
16436,car,car_train_0029,1241,
16437,car,car_train_0029,1242,
16438,car,car_train_0029,1243,
16439,car,car_train_0029,1244,
16440,car,car_train_0029,1245,
16441,car,car_train_0029,1246,
16442,car,car_train_0029,1247,
16443,car,car_train_0029,1248,
16444,car,car_train_0029,1249,
16445,car,car_train_0029,1250,
16446,car,car_train_0029,1251,
16447,car,car_train_0029,1252,
16448,car,car_train_0029,1253,
16449,car,car_train_0029,1254,
16450,car,car_train_0029,1255,
16451,car,car_train_0029,1256,
16452,car,car_train_0029,1257,
16453,car,car_train_0029,1258,
16454,car,car_train_0029,1259,
16455,car,car_train_0029,1260,
16456,car,car_train_0029,1261,
16457,car,car_train_0029,1262,
16458,car,car_train_0029,1263,
16459,car,car_train_0029,1264,
16460,car,car_train_0029,1265,
16461,car,car_train_0029,1266,
16462,car,car_train_0029,1267,
16463,car,car_train_0029,1268,
16464,car,car_train_0029,1269,
16465,car,car_train_0029,1270,
16466,car,car_train_0029,1271,
16467,car,car_train_0029,1272,
16468,car,car_train_0029,1273,
16469,car,car_train_0029,1274,
16470,car,car_train_0029,1275,
16471,car,car_train_0029,1276,
16472,car,car_train_0029,1277,
16473,car,car_train_0029,1278,
16474,car,car_train_0029,1279,
16475,car,car_train_0029,1280,
16476,car,car_train_0029,1281,
16477,car,car_train_0029,1282,
16478,car,car_train_0029,1283,
16479,car,car_train_0029,1284,
16480,car,car_train_0029,1285,
16481,car,car_train_0029,1286,
16482,car,car_train_0029,1287,
16483,car,car_train_0029,1288,
16484,car,car_train_0029,1289,
16485,car,car_train_0029,1290,
16486,car,car_train_0029,1291,
16487,car,car_train_0029,1292,
16488,car,car_train_0029,1293,
16489,car,car_train_0029,1294,
16490,car,car_train_0029,1295,
16491,car,car_train_0029,1296,
16492,car,car_train_0029,1297,
16493,car,car_train_0029,1298,
16494,car,car_train_0029,1299,
16495,car,car_train_0029,1300,
16496,car,car_train_0029,1301,
16497,car,car_train_0029,1302,
16498,car,car_train_0029,1303,
16499,car,car_train_0029,1304,
16500,car,car_train_0029,1305,
16501,car,car_train_0029,1306,
16502,car,car_train_0029,1307,
16503,car,car_train_0029,1308,
16504,car,car_train_0029,1309,
16505,car,car_train_0029,1310,
16506,car,car_train_0029,1311,
16507,car,car_train_0029,1312,
16508,car,car_train_0029,1313,
16509,car,car_train_0029,1314,
16510,car,car_train_0029,1315,
16511,car,car_train_0029,1316,
16512,car,car_train_0029,1317,
16513,car,car_train_0029,1318,
16514,car,car_train_0029,1319,
16515,car,car_train_0029,1320,
16516,car,car_train_0029,1321,
16517,car,car_train_0029,1322,
16518,car,car_train_0029,1323,
16519,car,car_train_0029,1324,
16520,car,car_train_0029,1325,
16521,car,car_train_0029,1326,
16522,car,car_train_0029,1327,
16523,car,car_train_0029,1328,
16524,car,car_train_0029,1329,
16525,car,car_train_0029,1330,
16526,car,car_train_0029,1331,
16527,car,car_train_0029,1332,
16528,car,car_train_0029,1333,
16529,car,car_train_0029,1334,
16530,car,car_train_0029,1335,
16531,car,car_train_0029,1336,
16532,car,car_train_0029,1337,
16533,car,car_train_0029,1338,
16534,car,car_train_0029,1339,
16535,car,car_train_0029,1340,
16536,car,car_train_0029,1341,
16537,car,car_train_0029,1342,
16538,car,car_train_0029,1343,
16539,car,car_train_0029,1344,
16540,car,car_train_0029,1345,
16541,car,car_train_0029,1346,
16542,car,car_train_0029,1347,
16543,car,car_train_0029,1348,
16544,car,car_train_0029,1349,
16545,car,car_train_0029,1350,
16546,car,car_train_0029,1351,
16547,car,car_train_0029,1352,
16548,car,car_train_0029,1353,
16549,car,car_train_0029,1354,
16550,car,car_train_0029,1355,
16551,car,car_train_0029,1356,
16552,car,car_train_0029,1357,
16553,car,car_train_0029,1358,
16554,car,car_train_0029,1359,
16555,car,car_train_0029,1360,
16556,car,car_train_0029,1361,
16557,car,car_train_0029,1362,
16558,car,car_train_0029,1363,
16559,car,car_train_0029,1364,
16560,car,car_train_0029,1365,
16561,car,car_train_0029,1366,
16562,car,car_train_0029,1367,
16563,car,car_train_0029,1368,
16564,car,car_train_0029,1369,
16565,car,car_train_0029,1370,
16566,car,car_train_0029,1371,
16567,car,car_train_0029,1372,
16568,car,car_train_0029,1373,
16569,car,car_train_0029,1374,
16570,car,car_train_0029,1375,
16571,car,car_train_0029,1376,
16572,car,car_train_0029,1377,
16573,car,car_train_0029,1378,
16574,car,car_train_0029,1379,
16575,car,car_train_0029,1380,
16576,car,car_train_0029,1381,
16577,car,car_train_0029,1382,
16578,car,car_train_0029,1383,
16579,car,car_train_0029,1384,
16580,car,car_train_0029,1385,
16581,car,car_train_0029,1386,
16582,car,car_train_0029,1387,
16583,car,car_train_0029,1388,
16584,car,car_train_0029,1389,
16585,car,car_train_0029,1390,
16586,car,car_train_0029,1391,
16587,car,car_train_0029,1392,
16588,car,car_train_0029,1393,
16589,car,car_train_0029,1394,
16590,car,car_train_0029,1395,
16591,car,car_train_0029,1396,
16592,car,car_train_0029,1397,
16593,car,car_train_0029,1398,
16594,car,car_train_0029,1399,
16595,car,car_train_0029,1400,
16596,car,car_train_0029,1401,
16597,car,car_train_0029,1402,
16598,car,car_train_0029,1403,
16599,car,car_train_0029,1404,
16600,car,car_train_0029,1405,
16601,car,car_train_0029,1406,
16602,car,car_train_0029,1407,
16603,car,car_train_0029,1408,
16604,car,car_train_0029,1409,
16605,car,car_train_0029,1410,
16606,car,car_train_0029,1411,
16607,car,car_train_0029,1412,
16608,car,car_train_0029,1413,
16609,car,car_train_0029,1414,
16610,car,car_train_0029,1415,
16611,car,car_train_0029,1416,
16612,car,car_train_0029,1417,
16613,car,car_train_0029,1418,
16614,car,car_train_0029,1419,
16615,car,car_train_0029,1420,
16616,car,car_train_0029,1421,
16617,car,car_train_0029,1422,
16618,car,car_train_0029,1423,
16619,car,car_train_0029,1424,
16620,car,car_train_0029,1425,
16621,car,car_train_0029,1426,
16622,car,car_train_0029,1427,
16623,car,car_train_0029,1428,
16624,car,car_train_0029,1429,
16625,car,car_train_0029,1430,
16626,car,car_train_0029,1431,
16627,car,car_train_0029,1432,
16628,car,car_train_0029,1433,
16629,car,car_train_0029,1434,
16630,car,car_train_0029,1435,
16631,car,car_train_0029,1436,
16632,car,car_train_0029,1437,
16633,car,car_train_0029,1438,
16634,car,car_train_0029,1439,
16635,car,car_train_0029,1440,
16636,car,car_train_0029,1441,
16637,car,car_train_0029,1442,
16638,car,car_train_0029,1443,
16639,car,car_train_0029,1444,
16640,car,car_train_0029,1445,
16641,car,car_train_0029,1446,
16642,car,car_train_0029,1447,
16643,car,car_train_0029,1448,
16644,car,car_train_0029,1449,
16645,car,car_train_0029,1450,
16646,car,car_train_0029,1451,
16647,car,car_train_0029,1452,
16648,car,car_train_0029,1453,
16649,car,car_train_0029,1454,
16650,car,car_train_0029,1455,
16651,car,car_train_0029,1456,
16652,car,car_train_0029,1457,
16653,car,car_train_0029,1458,
16654,car,car_train_0029,1459,
16655,car,car_train_0029,1460,
16656,car,car_train_0029,1461,
16657,car,car_train_0029,1462,
16658,car,car_train_0029,1463,
16659,car,car_train_0029,1464,
16660,car,car_train_0029,1465,
16661,car,car_train_0029,1466,
16662,car,car_train_0029,1467,
16663,car,car_train_0029,1468,
16664,car,car_train_0029,1469,
16665,car,car_train_0029,1470,
16666,car,car_train_0029,1471,
16667,car,car_train_0029,1472,
16668,car,car_train_0029,1473,
16669,car,car_train_0029,1474,
16670,car,car_train_0029,1475,
16671,car,car_train_0029,1476,
16672,car,car_train_0029,1477,
16673,car,car_train_0029,1478,
16674,car,car_train_0029,1479,
16675,car,car_train_0029,1480,
16676,car,car_train_0029,1481,
16677,car,car_train_0029,1482,
16678,car,car_train_0029,1483,
16679,car,car_train_0029,1484,
16680,car,car_train_0029,1485,
16681,car,car_train_0029,1486,
16682,car,car_train_0029,1487,
16683,car,car_train_0029,1488,
16684,car,car_train_0029,1489,
16685,car,car_train_0029,1490,
16686,car,car_train_0029,1491,
16687,car,car_train_0029,1492,
16688,car,car_train_0029,1493,
16689,car,car_train_0029,1494,
16690,car,car_train_0029,1495,
16691,car,car_train_0029,1496,
16692,car,car_train_0029,1497,
16693,car,car_train_0029,1498,
16694,car,car_train_0029,1499,
16695,car,car_train_0029,1500,
16696,car,car_train_0029,1501,
16697,car,car_train_0029,1502,
16698,car,car_train_0029,1503,
16699,car,car_train_0029,1504,
16700,car,car_train_0029,1505,
16701,car,car_train_0029,1506,
16702,car,car_train_0029,1507,
16703,car,car_train_0029,1508,
16704,car,car_train_0029,1509,
16705,car,car_train_0029,1510,
16706,car,car_train_0029,1511,
16707,car,car_train_0029,1512,
16708,car,car_train_0029,1513,
16709,car,car_train_0029,1514,
16710,car,car_train_0029,1515,
16711,car,car_train_0029,1516,
16712,car,car_train_0029,1517,
16713,car,car_train_0029,1518,
16714,car,car_train_0029,1519,
16715,car,car_train_0029,1520,
16716,car,car_train_0029,1521,
16717,car,car_train_0029,1522,
16718,car,car_train_0029,1523,
16719,car,car_train_0029,1524,
16720,car,car_train_0029,1525,
16721,car,car_train_0029,1526,
16722,car,car_train_0029,1527,
16723,car,car_train_0029,1528,
16724,car,car_train_0029,1529,
16725,car,car_train_0029,1530,
16726,car,car_train_0029,1531,
16727,car,car_train_0029,1532,
16728,car,car_train_0029,1533,
16729,car,car_train_0029,1534,
16730,car,car_train_0029,1535,
16731,car,car_train_0029,1536,
16732,car,car_train_0029,1537,
16733,car,car_train_0029,1538,
16734,car,car_train_0029,1539,
16735,car,car_train_0029,1540,
16736,car,car_train_0029,1541,
16737,car,car_train_0029,1542,
16738,car,car_train_0029,1543,
16739,car,car_train_0029,1544,
16740,car,car_train_0029,1545,
16741,car,car_train_0029,1546,
16742,car,car_train_0029,1547,
16743,car,car_train_0029,1548,
16744,car,car_train_0029,1549,
16745,car,car_train_0029,1550,
16746,car,car_train_0029,1551,
16747,car,car_train_0029,1552,
16748,car,car_train_0029,1553,
16749,car,car_train_0029,1554,
16750,car,car_train_0029,1555,
16751,car,car_train_0029,1556,
16752,car,car_train_0029,1557,
16753,car,car_train_0029,1558,
16754,car,car_train_0029,1559,
16755,car,car_train_0029,1560,
16756,car,car_train_0029,1561,
16757,car,car_train_0029,1562,
16758,car,car_train_0029,1563,
16759,car,car_train_0029,1564,
16760,car,car_train_0029,1565,
16761,car,car_train_0029,1566,
16762,car,car_train_0029,1567,
16763,car,car_train_0029,1568,
16764,car,car_train_0029,1569,
16765,car,car_train_0029,1570,
16766,car,car_train_0029,1571,
16767,car,car_train_0029,1572,
16768,car,car_train_0029,1573,
16769,car,car_train_0029,1574,
16770,car,car_train_0029,1575,
16771,car,car_train_0029,1576,
16772,car,car_train_0029,1577,
16773,car,car_train_0029,1578,
16774,car,car_train_0029,1579,
16775,car,car_train_0029,1580,
16776,car,car_train_0029,1581,
16777,car,car_train_0029,1582,
16778,car,car_train_0029,1583,
16779,car,car_train_0029,1584,
16780,car,car_train_0029,1585,
16781,car,car_train_0029,1586,
16782,car,car_train_0029,1587,
16783,car,car_train_0029,1588,
16784,car,car_train_0029,1589,
16785,car,car_train_0029,1590,
16786,car,car_train_0029,1591,
16787,car,car_train_0029,1592,
16788,car,car_train_0029,1593,
16789,car,car_train_0029,1594,
16790,car,car_train_0029,1595,
16791,car,car_train_0029,1596,
16792,car,car_train_0029,1597,
16793,car,car_train_0029,1598,
16794,car,car_train_0029,1599,
16795,car,car_train_0029,1600,
16796,car,car_train_0029,1601,
16797,car,car_train_0029,1602,
16798,car,car_train_0029,1603,
16799,car,car_train_0029,1604,
16800,car,car_train_0029,1605,
16801,car,car_train_0029,1606,
16802,car,car_train_0029,1607,
16803,car,car_train_0029,1608,
16804,car,car_train_0029,1609,
16805,car,car_train_0029,1610,
16806,car,car_train_0029,1611,
16807,car,car_train_0029,1612,
16808,car,car_train_0029,1613,
16809,car,car_train_0029,1614,
16810,car,car_train_0029,1615,
16811,car,car_train_0029,1616,
16812,car,car_train_0029,1617,
16813,car,car_train_0029,1618,
16814,car,car_train_0029,1619,
16815,car,car_train_0029,1620,
16816,car,car_train_0029,1621,
16817,car,car_train_0029,1622,
16818,car,car_train_0029,1623,
16819,car,car_train_0029,1624,
16820,car,car_train_0029,1625,
16821,car,car_train_0029,1626,
16822,car,car_train_0029,1627,
16823,car,car_train_0029,1628,
16824,car,car_train_0029,1629,
16825,car,car_train_0029,1630,
16826,car,car_train_0029,1631,
16827,car,car_train_0029,1632,
16828,car,car_train_0029,1633,
16829,car,car_train_0029,1634,
16830,car,car_train_0029,1635,
16831,car,car_train_0029,1636,
16832,car,car_train_0029,1637,
16833,car,car_train_0029,1638,
16834,car,car_train_0029,1639,
16835,car,car_train_0029,1640,
16836,car,car_train_0029,1641,
16837,car,car_train_0029,1642,
16838,car,car_train_0029,1643,
16839,car,car_train_0029,1644,
16840,car,car_train_0029,1645,
16841,car,car_train_0029,1646,
16842,car,car_train_0029,1647,
16843,car,car_train_0029,1648,
16844,car,car_train_0029,1649,
16845,car,car_train_0029,1650,
16846,car,car_train_0029,1651,
16847,car,car_train_0029,1652,
16848,car,car_train_0029,1653,
16849,car,car_train_0029,1654,
16850,car,car_train_0029,1655,
16851,car,car_train_0029,1656,
16852,car,car_train_0029,1657,
16853,car,car_train_0029,1658,
16854,car,car_train_0029,1659,
16855,car,car_train_0029,1660,
16856,car,car_train_0029,1661,
16857,car,car_train_0029,1662,
16858,car,car_train_0029,1663,
16859,car,car_train_0029,1664,
16860,car,car_train_0029,1665,
16861,car,car_train_0029,1666,
16862,car,car_train_0029,1667,
16863,car,car_train_0029,1668,
16864,car,car_train_0029,1669,
16865,car,car_train_0029,1670,
16866,car,car_train_0029,1671,
16867,car,car_train_0029,1672,
16868,car,car_train_0029,1673,
16869,car,car_train_0029,1674,
16870,car,car_train_0029,1675,
16871,car,car_train_0029,1676,
16872,car,car_train_0029,1677,
16873,car,car_train_0029,1678,
16874,car,car_train_0029,1679,
16875,car,car_train_0029,1680,
16876,car,car_train_0029,1681,
16877,car,car_train_0029,1682,
16878,car,car_train_0029,1683,
